epoch,accuracy,loss,val_accuracy,val_loss
0,0.8166357278823853,0.47000202536582947,0.9847009778022766,0.35976073145866394
1,0.9559369087219238,0.20358572900295258,0.9874826073646545,0.1876981258392334
2,0.9721707105636597,0.1449795663356781,0.9860917925834656,0.1273035854101181
3,0.9805194735527039,0.11545919626951218,0.9874826073646545,0.10840631276369095
4,0.9836116433143616,0.09978830069303513,0.9874826073646545,0.0970744714140892
5,0.9834570288658142,0.09251809865236282,0.9874826073646545,0.09125851094722748
6,0.9837662577629089,0.08857380598783493,0.9874826073646545,0.08421695232391357
7,0.9837662577629089,0.08688919991254807,0.9874826073646545,0.07939152419567108
8,0.9843846559524536,0.08290942758321762,0.9874826073646545,0.07548598945140839
9,0.9837662577629089,0.08160983771085739,0.9874826073646545,0.07563900202512741
10,0.9859307408332825,0.07573352754116058,0.9874826073646545,0.07515343278646469
11,0.9856215119361877,0.07973774522542953,0.9874826073646545,0.07118124514818192
12,0.9843846559524536,0.07857618480920792,0.9874826073646545,0.07151290029287338
13,0.9863945841789246,0.07453502714633942,0.9874826073646545,0.06856007128953934
14,0.9862399697303772,0.07156682014465332,0.9874826073646545,0.0688047930598259
15,0.9863945841789246,0.07326141744852066,0.9874826073646545,0.06932798027992249
16,0.9860853552818298,0.06983081251382828,0.9874826073646545,0.0672059878706932
17,0.9865491390228271,0.07220124453306198,0.9874826073646545,0.06637386232614517
18,0.9862399697303772,0.07314691692590714,0.9874826073646545,0.0637623593211174
19,0.9860853552818298,0.06936090439558029,0.9874826073646545,0.06480712443590164
20,0.9867037534713745,0.06783735007047653,0.9874826073646545,0.062362249940633774
21,0.987322211265564,0.06748922169208527,0.9874826073646545,0.06185205280780792
22,0.9867037534713745,0.0654948502779007,0.9874826073646545,0.06201411038637161
23,0.9859307408332825,0.07199414074420929,0.9874826073646545,0.06422021239995956
24,0.9867037534713745,0.0691145732998848,0.9888734221458435,0.06102694198489189
25,0.9865491390228271,0.07094312459230423,0.9874826073646545,0.06188642233610153
26,0.9868583679199219,0.06686714291572571,0.9888734221458435,0.062348611652851105
27,0.9862399697303772,0.07107042521238327,0.9874826073646545,0.0611918568611145
28,0.9867037534713745,0.06996458023786545,0.9874826073646545,0.06237441673874855
29,0.9868583679199219,0.06863018125295639,0.9888734221458435,0.06242182105779648
