epoch,accuracy,loss,val_accuracy,val_loss
0,0.734539270401001,0.5355784893035889,0.904033362865448,0.49121931195259094
1,0.9440321326255798,0.23378361761569977,0.9819193482398987,0.2528136968612671
2,0.9720160961151123,0.1545960158109665,0.9819193482398987,0.14932478964328766
3,0.9758812785148621,0.12231650948524475,0.9874826073646545,0.1118922084569931
4,0.9791280031204224,0.10648595541715622,0.9874826073646545,0.09969796985387802
5,0.9814471006393433,0.10135740786790848,0.9874826073646545,0.09035607427358627
6,0.9834570288658142,0.09070329368114471,0.9888734221458435,0.08315525949001312
7,0.9825294017791748,0.09001382440328598,0.9888734221458435,0.07436517626047134
8,0.9843846559524536,0.08126003295183182,0.9888734221458435,0.07385944575071335
9,0.9850031137466431,0.08067663013935089,0.9888734221458435,0.07149103283882141
10,0.9846938848495483,0.07620672136545181,0.9888734221458435,0.06805526465177536
11,0.9848484992980957,0.07603834569454193,0.9888734221458435,0.06380300223827362
12,0.985312283039093,0.07351750880479813,0.9888734221458435,0.06505276262760162
13,0.9862399697303772,0.07406535744667053,0.9888734221458435,0.061652474105358124
14,0.9857761263847351,0.07303376495838165,0.9888734221458435,0.06264334917068481
15,0.9862399697303772,0.07415049523115158,0.9888734221458435,0.06092596426606178
16,0.9859307408332825,0.0721239447593689,0.9888734221458435,0.06086234003305435
17,0.9867037534713745,0.07293663918972015,0.9888734221458435,0.060794055461883545
18,0.9856215119361877,0.0739051029086113,0.9888734221458435,0.05927280709147453
19,0.9868583679199219,0.07143747061491013,0.9888734221458435,0.059568047523498535
20,0.9859307408332825,0.07104909420013428,0.9888734221458435,0.059401001781225204
21,0.987322211265564,0.06692273914813995,0.9888734221458435,0.058077435940504074
22,0.9862399697303772,0.07060748338699341,0.9888734221458435,0.05801515653729439
23,0.9871675968170166,0.0667014941573143,0.9888734221458435,0.05736788362264633
24,0.9868583679199219,0.07037283480167389,0.9888734221458435,0.059244610369205475
25,0.9846938848495483,0.07684995979070663,0.9888734221458435,0.057155199348926544
26,0.9871675968170166,0.07126351445913315,0.9888734221458435,0.05856424942612648
27,0.9868583679199219,0.06803907454013824,0.9888734221458435,0.057832058519124985
28,0.9870129823684692,0.06871623545885086,0.9888734221458435,0.05679386109113693
29,0.9859307408332825,0.06969043612480164,0.9888734221458435,0.05648884177207947
30,0.9859307408332825,0.07088145613670349,0.9888734221458435,0.057217616587877274
31,0.9867037534713745,0.06810008734464645,0.9888734221458435,0.05642418563365936
32,0.9870129823684692,0.06879672408103943,0.9888734221458435,0.05672476068139076
33,0.9863945841789246,0.06579297035932541,0.9888734221458435,0.05588086321949959
34,0.9876314401626587,0.06673045456409454,0.9888734221458435,0.056337062269449234
35,0.9870129823684692,0.06733216345310211,0.9888734221458435,0.05591301620006561
36,0.9865491390228271,0.07010215520858765,0.9888734221458435,0.055953726172447205
37,0.9870129823684692,0.0683388039469719,0.9888734221458435,0.056255824863910675
38,0.9870129823684692,0.06889715045690536,0.9888734221458435,0.05568597465753555
39,0.9870129823684692,0.06744613498449326,0.9888734221458435,0.05698029696941376
40,0.9863945841789246,0.07128448039293289,0.9888734221458435,0.0564643070101738
41,0.9871675968170166,0.06829281151294708,0.9888734221458435,0.057379163801670074
42,0.9874768257141113,0.06631024181842804,0.9888734221458435,0.05596713349223137
43,0.9868583679199219,0.06708161532878876,0.9888734221458435,0.05686771869659424
