epoch,accuracy,loss,val_accuracy,val_loss
0,0.7585033774375916,0.5964377522468567,0.9179415702819824,0.48165982961654663
1,0.8999691009521484,0.43879422545433044,0.9499304294586182,0.3317786753177643
2,0.9472789168357849,0.32496097683906555,0.9624478220939636,0.23814687132835388
3,0.9627396464347839,0.25852271914482117,0.9749652147293091,0.183695450425148
4,0.9676870703697205,0.21754199266433716,0.9805285334587097,0.1521538496017456
5,0.9710884094238281,0.19589431583881378,0.9805285334587097,0.13183997571468353
6,0.9727891087532043,0.17709562182426453,0.9805285334587097,0.11734883487224579
7,0.9740259647369385,0.16780532896518707,0.9805285334587097,0.10696543753147125
8,0.9758812785148621,0.14435453712940216,0.9819193482398987,0.09457997977733612
9,0.9752628207206726,0.14301590621471405,0.9819193482398987,0.08846981078386307
10,0.9772727489471436,0.1263001263141632,0.9819193482398987,0.08282876759767532
11,0.9775819182395935,0.12237997353076935,0.9819193482398987,0.07865872979164124
12,0.9778911471366882,0.11861509084701538,0.9847009778022766,0.07636299729347229
13,0.978664219379425,0.11197571456432343,0.9847009778022766,0.0730505958199501
14,0.9775819182395935,0.11046471446752548,0.9847009778022766,0.07140006870031357
15,0.978973388671875,0.10279116034507751,0.9847009778022766,0.0702238380908966
16,0.9792826175689697,0.10144555568695068,0.9847009778022766,0.06928525865077972
17,0.9788187742233276,0.09915691614151001,0.9847009778022766,0.06720796972513199
18,0.9795918464660645,0.10552079230546951,0.9860917925834656,0.06612218171358109
19,0.9795918464660645,0.10472533106803894,0.9847009778022766,0.06540191918611526
20,0.9802102446556091,0.0966021791100502,0.9860917925834656,0.06506451964378357
21,0.9814471006393433,0.09279311448335648,0.9860917925834656,0.06337908655405045
22,0.9811379313468933,0.09382809698581696,0.9860917925834656,0.06310485303401947
23,0.9811379313468933,0.09290856122970581,0.9860917925834656,0.0615588054060936
24,0.9800556302070618,0.09496015310287476,0.9888734221458435,0.0607156939804554
25,0.981756329536438,0.08790858089923859,0.9888734221458435,0.060187868773937225
26,0.9814471006393433,0.09174398332834244,0.9888734221458435,0.05936608463525772
27,0.9820655584335327,0.09074519574642181,0.9888734221458435,0.05932169035077095
28,0.981756329536438,0.0962529331445694,0.9888734221458435,0.05953493341803551
29,0.9839208126068115,0.08048305660486221,0.9888734221458435,0.05894867703318596
30,0.9837662577629089,0.08779951930046082,0.9888734221458435,0.05837724730372429
31,0.9822201728820801,0.08430168777704239,0.9888734221458435,0.057966429740190506
32,0.9842300415039062,0.08412815630435944,0.9888734221458435,0.058062270283699036
33,0.9836116433143616,0.08302196115255356,0.9888734221458435,0.05752504616975784
34,0.9840754270553589,0.09173630177974701,0.9888734221458435,0.05713100731372833
35,0.9840754270553589,0.08003712445497513,0.9888734221458435,0.05729628726840019
36,0.9850031137466431,0.08117249608039856,0.9888734221458435,0.05704218149185181
37,0.9848484992980957,0.0819336473941803,0.9888734221458435,0.057184964418411255
38,0.9848484992980957,0.07627187669277191,0.9888734221458435,0.057117149233818054
39,0.9846938848495483,0.0929030254483223,0.9888734221458435,0.05690977722406387
40,0.9850031137466431,0.07462576031684875,0.9888734221458435,0.05680667236447334
41,0.9857761263847351,0.07497803866863251,0.9888734221458435,0.056912630796432495
42,0.9856215119361877,0.07399041205644608,0.9888734221458435,0.05655946210026741
43,0.9854668974876404,0.07842409610748291,0.9888734221458435,0.05633164942264557
44,0.9863945841789246,0.07125673443078995,0.9888734221458435,0.05624284967780113
45,0.9854668974876404,0.07771183550357819,0.9888734221458435,0.05643560364842415
46,0.9857761263847351,0.07494114339351654,0.9888734221458435,0.056304898113012314
47,0.9856215119361877,0.07857884466648102,0.9888734221458435,0.056375350803136826
48,0.9859307408332825,0.07712811231613159,0.9888734221458435,0.05620323866605759
49,0.9854668974876404,0.07394745200872421,0.9888734221458435,0.056218817830085754
50,0.985312283039093,0.0778733640909195,0.9888734221458435,0.05607736110687256
51,0.9857761263847351,0.07374974340200424,0.9888734221458435,0.055984459817409515
52,0.985312283039093,0.07598397880792618,0.9888734221458435,0.0559898279607296
53,0.9848484992980957,0.07594767957925797,0.9888734221458435,0.05625370517373085
54,0.9859307408332825,0.07296980917453766,0.9888734221458435,0.056055549532175064
55,0.9863945841789246,0.07173170894384384,0.9888734221458435,0.05591065436601639
56,0.9865491390228271,0.07505720108747482,0.9888734221458435,0.05585344880819321
57,0.9850031137466431,0.07176531106233597,0.9888734221458435,0.05579753965139389
58,0.9862399697303772,0.07310570031404495,0.9888734221458435,0.05566467344760895
59,0.9865491390228271,0.06950230151414871,0.9888734221458435,0.05565933138132095
60,0.9848484992980957,0.07438233494758606,0.9888734221458435,0.05591151490807533
61,0.9868583679199219,0.07091785222291946,0.9888734221458435,0.05575193837285042
62,0.9859307408332825,0.07281649112701416,0.9888734221458435,0.05574942007660866
63,0.9857761263847351,0.07521567493677139,0.9888734221458435,0.05588829517364502
64,0.9856215119361877,0.06852343678474426,0.9888734221458435,0.0558122955262661
